SeriesName,CountryName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Births attended by skilled health staff (% of total),Costa Rica,98,98.2,96.6,98,98.5,98.2,98.5,98.5,98.6,98.7,99.1,99.1,95.3,98.4,98.9,99,99.2,..,..
Births attended by skilled health staff (% of total),Cote d'Ivoire,..,47.1,62.8,..,..,..,68,55.1,56.8,..,..,..,..,..,59.4,..,..,..,..
Births attended by skilled health staff (% of total),Croatia,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,..,..
Births attended by skilled health staff (% of total),Cuba,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.4,99.9,..
Births attended by skilled health staff (% of total),Curacao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Cyprus,100,100,97.9,..,..,99,95.7,99.3,98.5,98.3,97.2,98.3,98.6,98.3,98.7,99.9,97.4,..,..
Births attended by skilled health staff (% of total),Czech Republic,99.9,99.9,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.6,99.6,99.7,99.9,99.9,99.8,..,..,..
Births attended by skilled health staff (% of total),Denmark,98.8,98.7,98.8,98.9,98.8,98.9,98.6,98.8,98.7,97.8,..,98.7,98.5,98.5,98.2,..,..,..,..
Births attended by skilled health staff (% of total),Djibouti,..,..,..,..,..,60.6,..,..,78.4,..,..,..,..,..,87.4,..,..,..,..
Births attended by skilled health staff (% of total),Dominica,95,99.9,100,100,100,100,100,99,..,94,100,100,..,100,100,100,100,..,..
Births attended by skilled health staff (% of total),Dominican Republic,..,96.6,97.6,..,97.8,..,..,..,95.5,97.8,..,..,96.9,..,..,98.6,97.7,..,..
Births attended by skilled health staff (% of total),Early-demographic dividend,..,..,48.76255095,..,..,..,..,..,..,..,..,..,..,..,..,76.63416103,..,..,..
Births attended by skilled health staff (% of total),East Asia & Pacific,..,..,85.28205367,..,..,..,..,..,..,..,..,..,..,..,..,93.58588582,..,..,..
Births attended by skilled health staff (% of total),East Asia & Pacific (excluding high income),..,..,84.22023134,..,..,..,..,..,..,..,..,..,..,..,..,93.1820112,..,..,..
Births attended by skilled health staff (% of total),East Asia & Pacific (IDA & IBRD countries),..,..,84.0455782,..,..,..,..,..,..,..,..,..,..,..,..,93.0978341,..,..,..
Births attended by skilled health staff (% of total),Ecuador,..,99.1,..,..,..,..,98.2,80,82.6,84.1,85.8,87.7,89.2,91.1,93.1,94.7,96.3,..,..
Births attended by skilled health staff (% of total),"Egypt, Arab Rep.",55.2,..,60.9,..,..,69.4,..,74.2,..,..,78.9,..,..,..,..,..,91.5,..,..
Births attended by skilled health staff (% of total),El Salvador,90.4,..,..,..,..,92.4,..,87.2,89.6,93.1,95.5,97.5,98,99,99.5,99.8,98,..,..
Births attended by skilled health staff (% of total),Equatorial Guinea,..,..,64.6,..,..,..,..,..,..,..,..,..,..,68.3,..,..,..,..,..
Births attended by skilled health staff (% of total),Eritrea,..,..,..,..,28.3,..,..,..,..,..,..,..,34.1,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Estonia,99.5,99.5,99.5,99.6,99.5,99.4,99.7,99.6,99.5,99.4,99.3,99.2,99.3,99.4,99.3,99.4,99.4,..,..
Births attended by skilled health staff (% of total),Ethiopia,6.5,..,5.6,..,..,..,6.4,5.7,..,..,..,..,..,10,..,23.1,15.5,..,27.7
Births attended by skilled health staff (% of total),Euro area,..,..,99.34700051,..,..,..,..,..,..,..,..,..,..,..,..,98.83492943,..,..,..
Births attended by skilled health staff (% of total),Europe & Central Asia,..,..,95.40735033,..,..,..,..,..,..,..,..,..,..,..,..,98.87610221,..,..,..
Births attended by skilled health staff (% of total),Europe & Central Asia (excluding high income),..,..,92.12046051,..,..,..,..,..,..,..,..,..,..,..,..,98.82010891,..,..,..
Births attended by skilled health staff (% of total),Europe & Central Asia (IDA & IBRD countries),..,..,92.62696362,..,..,..,..,..,..,..,..,..,..,..,..,98.87650471,..,..,..
Births attended by skilled health staff (% of total),European Union,..,..,99.29912758,..,..,..,..,..,..,..,..,..,..,..,..,98.98174805,..,..,..
Births attended by skilled health staff (% of total),Faroe Islands,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Fiji,96.7,96.4,96.9,98.4,96.9,96.7,97,97.2,99.3,99,98.8,99.8,99.7,99.6,99.3,98.8,..,..,..
Births attended by skilled health staff (% of total),Finland,98.3,98.4,98.4,98.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.8,..,99.7,99.9,..
Births attended by skilled health staff (% of total),Fragile and conflict affected situations,..,..,47.86427327,..,..,..,..,..,..,..,..,..,..,..,..,65.10714709,..,..,..
Births attended by skilled health staff (% of total),France,..,..,..,99.6,..,..,98,97.9,98.3,98.1,98,97.9,97.5,96.2,97.1,98.3,..,..,..
Births attended by skilled health staff (% of total),French Polynesia,..,..,99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Gabon,..,..,85.5,..,..,..,..,..,..,..,..,..,..,..,89.3,..,..,..,..
Births attended by skilled health staff (% of total),"Gambia, The",..,..,51.6,..,..,..,..,..,52.1,..,..,..,56.1,..,..,57.2,..,..,..
Births attended by skilled health staff (% of total),Georgia,96,96.4,95.5,96.6,97.4,97.2,97.5,98.3,98.8,99.4,99.6,99.9,99.6,99.8,99.8,99.9,99.9,..,..
Births attended by skilled health staff (% of total),Germany,..,98.7,98.6,98.6,98.6,98.6,98.2,98.2,98.4,98.4,98.5,98.3,98.3,98.3,98.5,98.5,98.5,..,..
Births attended by skilled health staff (% of total),Ghana,44.3,..,..,..,..,47.1,..,..,49.7,55.2,54.7,..,..,67.2,..,..,70.8,..,..
Births attended by skilled health staff (% of total),Gibraltar,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Greece,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Greenland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Grenada,99,99,100,..,100,100,..,100,..,98.8,..,100,..,100,99,99,99,..,..
Births attended by skilled health staff (% of total),Guam,..,..,..,99.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Guatemala,..,40.6,..,..,41.4,..,..,..,..,..,..,51.5,52.3,..,..,62.8,..,65.5,..
Births attended by skilled health staff (% of total),Guinea,..,34.8,..,..,..,48.7,..,38,..,46.1,..,..,..,..,45.3,..,..,..,..
Births attended by skilled health staff (% of total),Guinea-Bissau,..,..,31.8,..,..,..,..,..,31,..,..,..,43,..,..,..,45,..,..
Births attended by skilled health staff (% of total),Guyana,94,..,82.9,93.8,..,94,95.9,96.7,80.9,93.3,96,87.4,..,..,..,..,85.7,..,..
Births attended by skilled health staff (% of total),Haiti,..,..,23.8,..,..,..,..,..,26.1,..,..,..,..,..,37.3,48.6,..,..,..
Births attended by skilled health staff (% of total),Heavily indebted poor countries (HIPC),..,..,36.00946478,..,..,..,..,..,..,..,..,..,..,..,..,58.66678879,..,..,..
Births attended by skilled health staff (% of total),High income,..,..,98.99449942,..,..,..,..,..,..,..,..,..,..,..,..,98.93899412,..,..,..
Births attended by skilled health staff (% of total),Honduras,..,..,..,55.7,..,..,..,..,66.3,..,..,..,..,..,82.8,..,..,..,..
Births attended by skilled health staff (% of total),"Hong Kong SAR, China",..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Hungary,99.5,99.5,99.5,99.6,99.6,99.6,99.6,99.6,99.7,99.6,99.5,99.6,99.1,99,99,99.1,99.2,..,..
Births attended by skilled health staff (% of total),IBRD only,..,..,70.56212604,..,..,..,..,..,..,..,..,..,..,..,..,90.3318497,..,..,..
Births attended by skilled health staff (% of total),Iceland,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),IDA & IBRD total,..,..,59.09460643,..,..,..,..,..,..,..,..,..,..,..,..,76.58209624,..,..,..
Births attended by skilled health staff (% of total),IDA blend,..,..,39.5529847,..,..,..,..,..,..,..,..,..,..,..,..,50.02035085,..,..,..
Births attended by skilled health staff (% of total),IDA only,..,..,32.16913444,..,..,..,..,..,..,..,..,..,..,..,..,56.90011823,..,..,..
Births attended by skilled health staff (% of total),IDA total,..,..,34.75100079,..,..,..,..,..,..,..,..,..,..,..,..,54.56865448,..,..,..
Births attended by skilled health staff (% of total),India,..,42.3,42.5,..,..,..,..,..,46.6,..,52.3,..,..,..,..,..,81.4,..,..
Births attended by skilled health staff (% of total),Indonesia,56,..,66.9,..,68.4,66.3,71.5,..,..,73,74.86,..,82.2,..,83.1,87.4,..,..,..
Births attended by skilled health staff (% of total),"Iran, Islamic Rep.",..,..,89.6,..,..,..,..,97.3,..,..,..,..,96.4,96.4,..,..,..,..,..
Births attended by skilled health staff (% of total),Iraq,..,..,65.2,..,..,..,..,..,88.5,79.7,..,..,..,90.9,..,..,..,..,..
Births attended by skilled health staff (% of total),Ireland,..,99.5,99.6,99.6,99.5,99.6,99.7,99.7,99.7,99.7,99.8,99.8,99.8,99.8,99.8,99.8,99.7,..,..
Births attended by skilled health staff (% of total),Isle of Man,..,..,71.50205407,..,..,..,..,..,..,..,..,..,81.43067708,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Israel,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Italy,..,..,99.8,..,99.6,99.6,99.8,99.8,99.8,99.6,99.8,99.8,99.9,99.9,..,99.9,..,..,..
Births attended by skilled health staff (% of total),Jamaica,..,..,95.9,98.5,96.9,97.4,..,96.7,94.5,..,98.3,98.3,..,99.1,..,..,..,..,..
Births attended by skilled health staff (% of total),Japan,..,..,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,..,99.8,..,..
Births attended by skilled health staff (% of total),Jordan,..,..,..,..,99.5,..,..,..,..,99.1,..,..,..,..,99.6,..,..,..,..
Births attended by skilled health staff (% of total),Kazakhstan,98,99.1,98.3,98.5,98.9,99.4,99.4,99.4,99.8,99.5,99.3,99.4,99.4,99.9,99.99,99.99,99.99,..,..
Births attended by skilled health staff (% of total),Kenya,44.3,..,42.6,..,..,41.6,..,..,..,..,..,43.8,..,..,..,..,61.8,..,..
Births attended by skilled health staff (% of total),Kiribati,85,..,85,..,76,..,..,63,..,..,65,79.8,98.3,..,..,..,..,..,..
Births attended by skilled health staff (% of total),"Korea, Dem. People’s Rep.",..,..,96.7,..,..,..,97.1,..,..,..,..,100,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),"Korea, Rep.",..,..,99.9,..,..,99.9,..,..,..,..,..,99.9,..,..,99.8,..,..,100,..
Births attended by skilled health staff (% of total),Kosovo,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Kuwait,..,..,..,..,100,..,98.3,98.6,98.7,98.7,98.7,98.7,98.6,98.8,98.8,98.7,98.7,..,..
Births attended by skilled health staff (% of total),Kyrgyz Republic,98.5,98.5,98.6,98.7,98.8,98.9,98.2,97.9,97.6,98.4,98.5,98.5,98.3,98.6,99.1,99,98.4,..,..
Births attended by skilled health staff (% of total),Lao PDR,..,..,16.7,19.4,..,..,..,14.6,18.9,..,..,..,37,..,40.1,..,..,..,..
Births attended by skilled health staff (% of total),Late-demographic dividend,..,..,95.00803704,..,..,..,..,..,..,..,..,..,..,..,..,98.45197972,..,..,..
Births attended by skilled health staff (% of total),Latin America & Caribbean,..,..,87.27131618,..,..,..,..,..,..,..,..,..,..,..,..,94.18001435,..,..,..
Births attended by skilled health staff (% of total),Latin America & Caribbean (excluding high income),..,..,86.91384709,..,..,..,..,..,..,..,..,..,..,..,..,94.00922345,..,..,..
Births attended by skilled health staff (% of total),Latin America & the Caribbean (IDA & IBRD countries),..,..,87.10030889,..,..,..,..,..,..,..,..,..,..,..,..,94.10896005,..,..,..
Births attended by skilled health staff (% of total),Latvia,100,100,100,99,100,99,100,100,100,99.4,99.1,98.9,98.8,98.6,98.6,98.4,98.1,..,..
Births attended by skilled health staff (% of total),Least developed countries: UN classification,..,..,30.21736917,..,..,..,..,..,..,..,..,..,..,..,..,54.86230915,..,..,..
Births attended by skilled health staff (% of total),Lebanon,..,..,99.9,..,..,..,98.2,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Lesotho,..,..,48.1,..,..,..,55.4,..,..,..,..,61.5,..,..,..,..,77.9,..,..
Births attended by skilled health staff (% of total),Liberia,..,..,50.9,..,..,..,..,..,..,46.3,..,..,..,..,..,61.1,..,..,..
Births attended by skilled health staff (% of total),Libya,..,99,..,..,..,..,..,..,..,98.3,99.8,..,99.9,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Liechtenstein,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Lithuania,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..,..
Births attended by skilled health staff (% of total),Low & middle income,..,..,59.07133864,..,..,..,..,..,..,..,..,..,..,..,..,76.56936285,..,..,..
Births attended by skilled health staff (% of total),Low income,..,..,33.70459354,..,..,..,..,..,..,..,..,..,..,..,..,55.98366388,..,..,..
Births attended by skilled health staff (% of total),Lower middle income,..,..,45.27429145,..,..,..,..,..,..,..,..,..,..,..,..,71.4522366,..,..,..
Births attended by skilled health staff (% of total),Luxembourg,..,..,..,..,99.9,99.9,..,..,..,..,..,99.9,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),"Macao SAR, China",..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),"Macedonia, FYR",96.6,97,97.7,97.6,98.2,99,99,99.1,97.8,99.6,99.7,99.8,99.9,91.2,99.9,99.9,99.9,..,..
Births attended by skilled health staff (% of total),Madagascar,..,..,47,..,..,..,51.3,..,..,..,..,43.9,..,..,..,44.3,..,..,..
Births attended by skilled health staff (% of total),Malawi,..,..,55.6,..,60.5,..,56.1,..,53.6,..,..,..,71.4,..,..,..,87.4,..,89.8
Births attended by skilled health staff (% of total),Malaysia,96.2,..,96.6,96.8,97,97.6,98,98.1,98.4,98.6,98.6,98.6,98.6,98.6,98.7,98.8,98.97,..,..
Births attended by skilled health staff (% of total),Maldives,..,..,..,70.3,..,..,84,91.6,94.2,96.3,98.3,94.8,98.2,98.8,95.5,..,..,..,..
Births attended by skilled health staff (% of total),Mali,..,..,..,40.6,..,..,..,..,49,..,..,..,56.1,..,..,58.6,..,..,..
Births attended by skilled health staff (% of total),Malta,..,..,..,99.9,99.5,99.5,99.9,99.7,98.8,99.8,99.9,99.8,99.8,99.8,99.5,99.9,..,..,..
Births attended by skilled health staff (% of total),Marshall Islands,94.9,..,..,..,95,..,..,..,..,86.2,..,86.5,90,90.1,..,..,..,..,..
Births attended by skilled health staff (% of total),Mauritania,..,..,..,53.4,..,..,..,..,..,57.1,..,..,..,65.1,..,..,..,..,..
Births attended by skilled health staff (% of total),Mauritius,98.5,99.8,99.7,..,..,98.4,..,99.2,..,..,99.5,99.4,99.5,..,99.5,..,99.8,..,..
Births attended by skilled health staff (% of total),Mexico,..,..,88.6,..,..,95,..,..,93.4,93.7,..,95.3,94.08,..,99.6,..,95.6,..,..
Births attended by skilled health staff (% of total),"Micronesia, Fed. Sts.",88,83.8,82.8,85.7,81.6,84.6,..,82.7,88,..,90,100,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Middle East & North Africa,..,..,78.61091575,..,..,..,..,..,..,..,..,..,..,..,..,88.11473765,..,..,..
Births attended by skilled health staff (% of total),Middle East & North Africa (excluding high income),..,..,76.78563741,..,..,..,..,..,..,..,..,..,..,..,..,87.04920091,..,..,..
Births attended by skilled health staff (% of total),Middle East & North Africa (IDA & IBRD countries),..,..,76.28934037,..,..,..,..,..,..,..,..,..,..,..,..,86.85117027,..,..,..
Births attended by skilled health staff (% of total),Middle income,..,..,63.40840589,..,..,..,..,..,..,..,..,..,..,..,..,80.98525086,..,..,..
Births attended by skilled health staff (% of total),Moldova,98,98,98,99,99.6,99.4,99.3,99.5,99.6,99.6,99.5,99.7,99.2,99.4,99.2,99.8,99.7,..,..
Births attended by skilled health staff (% of total),Monaco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Mongolia,97.1,..,96.6,..,..,98.6,99.7,99.2,..,..,99.4,..,98.8,..,..,98.9,98.9,..,..
Births attended by skilled health staff (% of total),Montenegro,..,..,99.1,96.6,98,98.9,98.3,99,87.2,99.7,99.9,99.5,..,..,..,99,..,..,..
Births attended by skilled health staff (% of total),Morocco,..,..,..,..,..,..,62.6,..,..,..,..,..,74.1,73.6,..,..,..,..,..
Births attended by skilled health staff (% of total),Mozambique,..,..,..,..,..,47.7,..,..,..,..,55.3,..,..,54.3,..,..,..,..,..
Births attended by skilled health staff (% of total),Myanmar,..,..,..,57,..,67.5,..,..,..,63.9,..,..,70.6,..,..,..,..,..,60.2
Births attended by skilled health staff (% of total),Namibia,..,..,75.5,..,..,..,..,..,..,81.4,..,..,..,..,..,88.2,..,..,..
Births attended by skilled health staff (% of total),Nauru,..,..,..,..,..,..,..,..,..,97.4,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Nepal,..,..,11.9,10.9,..,..,15.8,..,18.7,..,..,..,..,36,..,..,55.6,..,..
Births attended by skilled health staff (% of total),Netherlands,100,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),New Caledonia,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),New Zealand,..,92,97.3,96.6,99.2,98.2,94,94,97.9,95.7,..,..,96.2,96.7,..,..,96.6,..,..
Births attended by skilled health staff (% of total),Nicaragua,64.6,..,..,66.9,..,..,..,..,..,73.7,..,..,74,..,88,..,..,..,..
Births attended by skilled health staff (% of total),Niger,17.6,..,15.7,..,..,..,..,..,17.7,..,..,..,..,..,29.3,..,..,39.7,..
Births attended by skilled health staff (% of total),Nigeria,..,41.6,..,..,..,35.2,..,..,..,..,34.4,..,..,47.3,..,35.2,..,..,..
Births attended by skilled health staff (% of total),North America,..,..,99.39237496,..,..,..,..,..,..,..,..,..,..,..,..,98.62568195,..,..,..
Births attended by skilled health staff (% of total),Northern Mariana Islands,..,..,99.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),Norway,99.1,99.1,99,99.1,99.1,99,99.1,99.2,99.2,99.1,99.2,99.2,99.1,99.2,99.2,99.1,99.1,..,..
Births attended by skilled health staff (% of total),Not classified,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Births attended by skilled health staff (% of total),OECD members,..,..,95.88145388,..,..,..,..,..,..,..,..,..,..,..,..,98.21521429,..,..,..
Births attended by skilled health staff (% of total),Oman,..,..,94.7,..,..,..,..,98,98,99,98.6,98.6,98.6,98.6,98.6,98.6,99.1,..,..
Births attended by skilled health staff (% of total),Other small states,..,..,66.61483683,..,..,..,..,..,..,..,..,..,..,..,..,77.66990609,..,..,..
Births attended by skilled health staff (% of total),Pacific island small states,..,..,89.63958297,..,..,..,..,..,..,..,..,..,..,..,..,94.83054496,..,..,..
Births attended by skilled health staff (% of total),Pakistan,..,18,..,23,23,..,..,31,..,38.8,38,41,..,43,51,52.1,..,..,..
Births attended by skilled health staff (% of total),Palau,100,..,100,..,100,..,..,..,100,100,100,99.3,100,100,97.4,99.1,100,100,..
Births attended by skilled health staff (% of total),Panama,90,90.1,90.5,92.1,94.2,92.5,91.3,91.1,91,91.5,91.8,88.6,92.7,93.5,94.3,91.4,93.9,..,..
Births attended by skilled health staff (% of total),Papua New Guinea,..,..,41,39,..,..,39,..,53,..,..,..,..,..,..,..,..,..,..
